"","country","year","cellphones"
"9484","Madagascar","1999",0.240072435370744
"9485","Malawi","1999",0.206001227767317
"9486","Malaysia","1999",13.0752120305245
"9487","Maldives","1999",1.08935219657483
"9488","Mali","1999",0.058223884372671
"9489","Malta","1999",9.49590098624219
"9490","Marshall Islands","1999",0.850614439324117
"9491","Martinique","1999",0
"9492","Mauritania","1999",0
"9493","Mauritius","1999",8.6214931572771
"9494","Mayotte","1999",0
"9495","Mexico","1999",7.8482848424417
"9496","Micronesia, Fed. Sts.","1999",0
"9497","Moldova","1999",0.431955180330489
"9498","Monaco","1999",37.5430539609644
"9499","Mongolia","1999",1.44679768023435
"9500","Montenegro","1999",0
"9501","Montserrat","1999",0
"9502","Morocco","1999",1.29787873288583
"9503","Mozambique","1999",0.069029124505694
"9504","Myanmar","1999",0.025595163972545
"9505","Namibia","1999",1.62071577291395
"9506","Nauru","1999",0
"9507","Nepal","1999",0.02308463431337
"9508","Netherlands","1999",42.7590017249498
"9509","Netherlands Antilles","1999",0
"9510","New Caledonia","1999",12.2421688601555
"9511","New Zealand","1999",36.5435128453722
"9512","Ngorno-Karabakh","1999",0
"9513","Nicaragua","1999",0.885513331050928
"9514","Niger","1999",0.020780759292161
"9515","Nigeria","1999",0.020698035792832
"9516","Niue","1999",0
"9517","Norfolk Island","1999",0
"9518","Northern Cyprus","1999",0
"9519","Northern Mariana Islands","1999",4.33097279165114
"9520","Norway","1999",59.6551822976382
"9521","Oman","1999",5.35540883013971
"9522","Pakistan","1999",0.188030574793399
"9523","Palau","1999",0
"9524","Panama","1999",8.03162879754562
"9525","Papua New Guinea","1999",0.134699345108156
"9526","Paraguay","1999",8.32332909470796
"9527","Peru","1999",3.977121642233
"9528","Philippines","1999",3.7663480309467
"9529","Pitcairn","1999",0
"9530","Poland","1999",10.3205737409493
"9531","Portugal","1999",45.3818599939302
"9532","Puerto Rico","1999",21.3967913752368
"9533","Qatar","1999",14.8042536016986
"9534","Reunion","1999",0
"9535","Romania","1999",6.08319731594345
"9536","Russia","1999",0.930586242582283
"9537","Rwanda","1999",0.145063980468586
"9538","St. Barthélemy","1999",0
"9539","St. Helena","1999",0
"9540","St. Kitts and Nevis","1999",1.53917192550408
"9541","St. Lucia","1999",1.4819205690575
"9542","St. Martin","1999",0
"9543","St. Vincent and the Grenadines","1999",1.31641157329724
"9544","St.-Pierre-et-Miquelon","1999",0
"9545","Samoa","1999",1.38837351357832
"9546","San Marino","1999",36.0815035215246
"9547","Sao Tome and Principe","1999",0
"9548","Saudi Arabia","1999",4.27310531840796
"9549","Senegal","1999",0.948491306386793
"9550","Serbia","1999",0
"9551","Serbia and Montenegro","1999",0
"9552","Serbia excluding Kosovo","1999",0
"9553","Seychelles","1999",20.9690271173371
"9554","Sierra Leone","1999",0
"9555","Singapore","1999",42.4169107910567
"9556","Slovak Republic","1999",12.294555990632
"9557","Slovenia","1999",31.8511908425134
"9558","Solomon Islands","1999",0.274880729930312
"9559","Somalia","1999",0
"9560","Somaliland","1999",0
"9561","South Africa","1999",11.7542193637306
"9562","South Ossetia","1999",0
"9563","Spain","1999",37.5572399847705
"9564","Sri Lanka","1999",1.37911597513395
"9565","Sudan","1999",0.038958687039503
"9566","Suriname","1999",3.80088571496832
"9567","Svalbard","1999",0
"9568","Swaziland","1999",1.33565610289895
"9569","Sweden","1999",57.9046317718399
"9570","Switzerland","1999",42.841815730992
"9571","Syria","1999",0.025685756727758
"9572","Taiwan","1999",0
"9573","Tajikistan","1999",0.010238737879792
"9574","Tanzania","1999",0.153476313815233
"9575","Thailand","1999",3.74852109817681
"9576","Timor-Leste","1999",0
"9577","Togo","1999",0.365532126618609
"9578","Tokelau","1999",0
"9579","Tonga","1999",0.143691432911496
"9580","Transnistria","1999",0
"9581","Trinidad and Tobago","1999",3.00410841490717
"9582","Tunisia","1999",0.590208948579362
"9583","Turkey","1999",12.95450328632
"9584","Turkmenistan","1999",0.089899216236158
"9585","Turks and Caicos Islands","1999",0
"9586","Tuvalu","1999",0
"9587","Uganda","1999",0.239999662728037
"9588","Ukraine","1999",0.438695731844841
"9589","United Arab Emirates","1999",28.728204462627
"9590","United Kingdom","1999",46.3343195774065
"9591","United States","1999",30.80808942269
"9592","Uruguay","1999",9.64932013824007
"9593","USSR","1999",0
"9594","Uzbekistan","1999",0.165058953742258
"9595","Wallis et Futuna","1999",0
"9596","Vanuatu","1999",0.165527287173291
"9597","Venezuela","1999",15.8448515886549
"9598","West Bank and Gaza","1999",0
"9599","West Germany","1999",0
"9600","Western Sahara","1999",0
"9601","Vietnam","1999",0.42196328996023
"9602","Virgin Islands (U.S.)","1999",27.696739170575
"9603","North Yemen (former)","1999",0
"9604","South Yemen (former)","1999",0
"9605","Yemen","1999",0.160833365197443
"9606","Yugoslavia","1999",0
"9607","Zambia","1999",0.283455746866678
"9608","Zimbabwe","1999",1.40263353313069
"9609","Åland","1999",0
"9610","South Sudan","1999",0
"9611","Christian","1999",0
"9612","Coastline","1999",0
"9613","Curaçao","1999",0
"9614","Sint Maarten (Dutch part)","1999",0
"9615","St. Martin (French part)","1999",0
"9616","Antarctica","1999",0
"9617","Virgin Islands, British","1999",0
"9618","Hawaiian Trade Zone","1999",0
"9619","U.S. Pacific Islands","1999",0
"9620","Wake Island","1999",0
"9621","Bonaire","1999",0
"9622","Sark","1999",0
"9623","Chinese Taipei","1999",0
"9624","Saint Eustatius","1999",0
"9625","Saba","1999",0
"9626","Abkhazia","2000",0
"9627","Afghanistan","2000",0
"9628","Akrotiri and Dhekelia","2000",0
"9629","Albania","2000",0.969804574172748
"9630","Algeria","2000",0.281654834816481
"9631","American Samoa","2000",3.45683297180043
"9632","Andorra","2000",36.4251013398521
"9633","Angola","2000",0.185303093633927
"9634","Anguilla","2000",0
"9635","Antigua and Barbuda","2000",28.3300710827238
"9636","Argentina","2000",17.567899928485
"9637","Armenia","2000",0.568447429178134
"9638","Aruba","2000",16.6166321409977
"9639","Australia","2000",44.6767020704223
"9640","Austria","2000",76.4174900983321
"9641","Azerbaijan","2000",5.18326171415298
"9642","Bahamas","2000",10.5909269580818
"9643","Bahrain","2000",32.2358596850796
"9644","Bangladesh","2000",0.215290610493565
"9645","Barbados","2000",10.6414315673
"9646","Belarus","2000",0.490693302021016
"9647","Belgium","2000",55.3181486374773
"9648","Belize","2000",6.71105575780801
"9649","Benin","2000",0.85114478636229
"9650","Bermuda","2000",20.6894356558551
"9651","Bhutan","2000",0
"9652","Bolivia","2000",7.01339360519874
"9653","Bosnia and Herzegovina","2000",2.52825217437917
"9654","Botswana","2000",12.6393333048907
"9655","Brazil","2000",13.2940344286007
"9656","British Virgin Islands","2000",0
"9657","Brunei","2000",29.0487897356866
"9658","Bulgaria","2000",9.21790451799727
"9659","Burkina Faso","2000",0.205343869844929
"9660","Burundi","2000",0.256026225117647
"9661","Cambodia","2000",1.04882730699708
"9662","Cameroon","2000",0.65873981368734
"9663","Canada","2000",28.4569606811671
"9664","Cape Verde","2000",4.51218787022171
"9665","Cayman Islands","2000",26.6202263963179
"9666","Central African Republic","2000",0.134184963449658
"9667","Chad","2000",0.066891039483105
"9668","Channel Islands","2000",0
"9669","Chile","2000",22.0594338974126
"9670","China","2000",6.71805811981818
"9671","Christmas Island","2000",0
"9672","Cocos Island","2000",0
"9673","Colombia","2000",5.67546418551819
"9674","Comoros","2000",0
"9675","Congo, Dem. Rep.","2000",0.030225969346837
"9676","Congo, Rep.","2000",2.23230444295553
"9677","Cook Is","2000",0
"9678","Costa Rica","2000",5.39944580243827
"9679","Cote d'Ivoire","2000",2.85226086928728
"9680","Croatia","2000",22.9273650864393
"9681","Cuba","2000",0.058860012321339
"9682","Cyprus","2000",23.1448519761601
"9683","Czech Republic","2000",42.4295194032153
"9684","Czechoslovakia","2000",0
"9685","Denmark","2000",62.9937516633109
"9686","Djibouti","2000",0.031423770032653
"9687","Dominica","2000",1.7223561832587
"9688","Dominican Republic","2000",8.21035509098208
"9689","East Germany","2000",0
"9690","Ecuador","2000",3.90613286018179
"9691","Egypt","2000",2.01024653658203
"9692","El Salvador","2000",12.518347121907
"9693","Equatorial Guinea","2000",0.9608363119259
"9694","Eritrea","2000",0
"9695","Eritrea and Ethiopia","2000",0
"9696","Estonia","2000",40.6347186829974
"9697","Ethiopia","2000",0.027077721019324
"9698","Faeroe Islands","2000",37.1007585860132
"9699","Falkland Is (Malvinas)","2000",0
"9700","Fiji","2000",6.78277431324672
"9701","Finland","2000",72.0734260259753
"9702","France","2000",49.2014308070267
"9703","French Guiana","2000",0
"9704","French Polynesia","2000",16.7902439845479
"9705","Gabon","2000",9.71444392094386
"9706","Gambia","2000",0.431737651532206
"9707","Georgia","2000",4.10346909297026
"9708","Germany","2000",58.5337820688519
"9709","Ghana","2000",0.678537308464328
"9710","Gibraltar","2000",0
"9711","Greece","2000",53.9953233323773
"9712","Greenland","2000",26.895152679906
"9713","Grenada","2000",4.23553515494179
"9714","Guadeloupe","2000",0
"9715","Guam","2000",17.5317602016152
"9716","Guatemala","2000",7.62501823201553
"9717","Guernsey","2000",0
"9718","Guinea","2000",0.504668591930048
"9719","Guinea-Bissau","2000",0
"9720","Guyana","2000",5.43308493645487
"9721","Haiti","2000",0.636178597772149
"9722","Holy See","2000",0
"9723","Honduras","2000",2.49706062139694
"9724","Hong Kong, China","2000",80.3050484003622
"9725","Hungary","2000",30.1284505381446
"9726","Iceland","2000",76.4183350520963
"9727","India","2000",0.339415639542467
"9728","Indonesia","2000",1.71949667652413
"9729","Iran","2000",1.473157082166
"9730","Iraq","2000",0
"9731","Ireland","2000",64.6987996151197
"9732","Isle of Man","2000",0
"9733","Israel","2000",73.151028777781
"9734","Italy","2000",74.1335698251417
"9735","Jamaica","2000",14.2138664914814
"9736","Japan","2000",53.1213882625647
"9737","Jersey","2000",0
"9738","Jordan","2000",8.05761890793139
"9739","Kazakhstan","2000",1.31914178360539
"9740","Kenya","2000",0.407644521843989
"9741","Kiribati","2000",0.357100345197
"9742","North Korea","2000",0
"9743","South Korea","2000",58.3122059100074
"9744","United Korea (former)
","2000",0
"9745","Kosovo","2000",0
"9746","Kuwait","2000",24.5261455925589
"9747","Kyrgyz Republic","2000",0.18164021110629
"9748","Lao","2000",0.238496462330687
"9749","Latvia","2000",16.8250193293674
"9750","Lebanon","2000",19.8539465664296
"9751","Lesotho","2000",1.09986465554378
"9752","Liberia","2000",0.052681672748473
"9753","Libya","2000",0.764644519630241
"9754","Liechtenstein","2000",30.438620521718
"9755","Lithuania","2000",14.9713088009582
"9756","Luxembourg","2000",69.6395562709677
"9757","Macao, China","2000",32.6609812743275
"9758","Macedonia, FYR","2000",5.76121240899491
"9759","Madagascar","2000",0.410654016018462
"9760","Malawi","2000",0.436379595388839
"9761","Malaysia","2000",21.8738753159365
"9762","Maldives","2000",2.79538567392291
"9763","Mali","2000",0.092055792290686
"9764","Malta","2000",28.7967389663328
"9765","Marshall Islands","2000",0.857225045546073
"9766","Martinique","2000",0
"9767","Mauritania","2000",0.578943923037541
"9768","Mauritius","2000",15.0498274704501
"9769","Mayotte","2000",0
"9770","Mexico","2000",14.0835706075397
"9771","Micronesia, Fed. Sts.","2000",0
"9772","Moldova","2000",3.3846831157396
"9773","Monaco","2000",39.6486932756363
"9774","Mongolia","2000",6.41129582407338
"9775","Montenegro","2000",0
"9776","Montserrat","2000",0
"9777","Morocco","2000",8.13385477061349
"9778","Mozambique","2000",0.280566810339144
"9779","Myanmar","2000",0.029799148799114
"9780","Namibia","2000",4.32526179701968
"9781","Nauru","2000",0
"9782","Nepal","2000",0.041908795215988
"9783","Netherlands","2000",67.8000293138202
"9784","Netherlands Antilles","2000",0
"9785","New Caledonia","2000",23.5642676857028
"9786","New Zealand","2000",39.9685642835518
"9787","Ngorno-Karabakh","2000",0
"9788","Nicaragua","2000",1.77964658561083
"9789","Niger","2000",0.018823665559128
"9790","Nigeria","2000",0.024254470923643
"9791","Niue","2000",0
"9792","Norfolk Island","2000",0
"9793","Northern Cyprus","2000",0
"9794","Northern Mariana Islands","2000",4.38391395838204
"9795","Norway","2000",71.7902744218868
"9796","Oman","2000",7.15496189982788
"9797","Pakistan","2000",0.212073312588561
"9798","Palau","2000",0
"9799","Panama","2000",13.8830685836801
"9800","Papua New Guinea","2000",0.159142593250867
"9801","Paraguay","2000",15.3607936612795
"9802","Peru","2000",4.92561505662754
"9803","Philippines","2000",8.34867665507286
"9804","Pitcairn","2000",0
"9805","Poland","2000",17.6150639369122
"9806","Portugal","2000",64.4815812064172
"9807","Puerto Rico","2000",34.5562930331828
"9808","Qatar","2000",20.4508957504522
"9809","Reunion","2000",0
"9810","Romania","2000",11.2609755645843
"9811","Russia","2000",2.22353175953502
"9812","Rwanda","2000",0.481579937824326
"9813","St. Barthélemy","2000",0
"9814","St. Helena","2000",0
"9815","St. Kitts and Nevis","2000",2.60399713560315
"9816","St. Lucia","2000",1.59126206176643
"9817","St. Martin","2000",0
"9818","St. Vincent and the Grenadines","2000",2.18831969302351
"9819","St.-Pierre-et-Miquelon","2000",0
"9820","Samoa","2000",1.41603747401571
"9821","San Marino","2000",53.7805465939852
"9822","Sao Tome and Principe","2000",0
"9823","Saudi Arabia","2000",6.86386657883882
"9824","Senegal","2000",2.63259660197045
"9825","Serbia","2000",0
"9826","Serbia and Montenegro","2000",0
"9827","Serbia excluding Kosovo","2000",0
"9828","Seychelles","2000",32.9935820041939
"9829","Sierra Leone","2000",0.288188959273397
"9830","Singapore","2000",70.0992524175235
"9831","Slovak Republic","2000",23.0115017174406
"9832","Slovenia","2000",61.2268221210171
"9833","Solomon Islands","2000",0.281602614916376
"9834","Somalia","2000",1.08122237054491
"9835","Somaliland","2000",0
"9836","South Africa","2000",18.6303154709589
"9837","South Ossetia","2000",0
"9838","Spain","2000",60.228315519753
"9839","Sri Lanka","2000",2.29501238831472
"9840","Sudan","2000",0.067275600552467
"9841","Suriname","2000",8.79262112131195
"9842","Svalbard","2000",0
"9843","Swaziland","2000",3.10199354785342
"9844","Sweden","2000",71.9208799215996
"9845","Switzerland","2000",64.7123121557922
"9846","Syria","2000",0.18763446354744
"9847","Taiwan","2000",0
"9848","Tajikistan","2000",0.018792098959193
"9849","Tanzania","2000",0.324688516515331
"9850","Thailand","2000",4.83888622709682
"9851","Timor-Leste","2000",0
"9852","Togo","2000",1.04307829929838
"9853","Tokelau","2000",0
"9854","Tonga","2000",0.183795374483076
"9855","Transnistria","2000",0
"9856","Trinidad and Tobago","2000",12.527301405974
"9857","Tunisia","2000",1.26018956829743
"9858","Turkey","2000",25.3558810446908
"9859","Turkmenistan","2000",0.166614127678405
"9860","Turks and Caicos Islands","2000",0
"9861","Tuvalu","2000",0
"9862","Uganda","2000",0.524149717178125
"9863","Ukraine","2000",1.67415422204201
"9864","United Arab Emirates","2000",47.0782672505045
"9865","United Kingdom","2000",73.8049285732812
"9866","United States","2000",38.7537915097015
"9867","Uruguay","2000",12.3765842559322
"9868","USSR","2000",0
"9869","Uzbekistan","2000",0.214436698026809
"9870","Wallis et Futuna","2000",0
"9871","Vanuatu","2000",0.197218409933324
"9872","Venezuela","2000",22.3718744434931
"9873","West Bank and Gaza","2000",0.221224551047972
"9874","West Germany","2000",0
"9875","Western Sahara","2000",0
"9876","Vietnam","2000",1.00124292119621
"9877","Virgin Islands (U.S.)","2000",32.2547944448028
"9878","North Yemen (former)","2000",0
"9879","South Yemen (former)","2000",0
"9880","Yemen","2000",0.180791422038904
"9881","Yugoslavia","2000",0
"9882","Zambia","2000",0.968998669027351
"9883","Zimbabwe","2000",2.12991318501965
"9884","Åland","2000",0
"9885","South Sudan","2000",0
"9886","Christian","2000",0
"9887","Coastline","2000",0
"9888","Curaçao","2000",0
"9889","Sint Maarten (Dutch part)","2000",0
"9890","St. Martin (French part)","2000",0
"9891","Antarctica","2000",0
"9892","Virgin Islands, British","2000",0
"9893","Hawaiian Trade Zone","2000",0
"9894","U.S. Pacific Islands","2000",0
"9895","Wake Island","2000",0
"9896","Bonaire","2000",0
"9897","Sark","2000",0
"9898","Chinese Taipei","2000",0
"9899","Saint Eustatius","2000",0
"9900","Saba","2000",0
"9901","Abkhazia","2001",0
"9902","Afghanistan","2001",0
"9903","Akrotiri and Dhekelia","2001",0
"9904","Albania","2001",12.7592385465809
"9905","Algeria","2001",0.322765829452989
"9906","American Samoa","2001",3.67711015980762
"9907","Andorra","2001",44.3274589546619
"9908","Angola","2001",0.521258883293889
"9909","Anguilla","2001",0
"9910","Antigua and Barbuda","2001",31.5796122023622
"9911","Argentina","2001",18.0734814078644
"9912","Armenia","2001",0.831884559056171
"9913","Aruba","2001",57.3822851141691
"9914","Australia","2001",57.4341761621547
"9915","Austria","2001",81.371104985022
"9916","Azerbaijan","2001",8.91171590328664
